unq:name@System.system_id,unq:name,ls_from_star,blackmarket,max_pad_size,market,shipyard,modified,outfitting,rearm,refuel,repair,planetary
'SHONSO','Hill Tinsley Station',530,'N','L','Y','Y','2015-03-13 21:48:28','Y','Y','Y','Y','N'
'SHONSO','Rechtin Ring',909,'N','M','Y','N','2015-06-21 23:27:51','Y','Y','Y','Y','N'
'SHONSO','Witt Gateway',708,'N','M','N','N','2015-10-10 16:27:36','N','N','Y','N','N'
'SHONTII','Bohrmann Vision',0,'Y','M','Y','N','2015-10-10 16:27:36','Y','Y','Y','N','N'
'SHONTII','Webb Terminal',0,'N','M','Y','N','2015-10-10 16:27:36','Y','Y','Y','Y','N'
'SHONTO','Lonchakov Port',193,'Y','M','N','N','2015-10-10 16:27:36','N','Y','Y','Y','N'
'SHONTO','Snyder Colony',105,'N','M','Y','N','2015-08-03 05:58:02','N','N','Y','Y','N'
'SHORIBELU','Ivens Enterprise',0,'N','M','N','N','2015-10-10 16:27:36','N','N','Y','Y','N'
'SHORIBELU','Johnson Dock',0,'Y','L','Y','Y','2015-10-10 16:27:36','Y','Y','Y','Y','N'
'SHORIBELU','Jordan Station',0,'N','M','N','N','2015-10-10 16:27:36','Y','N','Y','Y','N'
'SHORINANS','Barjavel Depot',0,'Y','M','N','N','2015-10-10 16:27:36','N','Y','Y','Y','N'
'SHORINANS','Poncelet Platform',0,'N','M','Y','N','2015-10-10 16:27:36','N','N','Y','Y','N'
'SHORIX','Garriott Installation',0,'N','M','Y','N','2015-10-10 16:27:36','N','N','Y','Y','N'
'SHORODO','Akiyama Hub',0,'N','L','Y','Y','2015-10-10 16:27:36','Y','Y','Y','Y','N'
'SHORODO','Baillaud Orbital',0,'N','M','N','N','2015-10-10 16:27:36','N','N','Y','Y','N'
'SHORODO','Kimura Orbital',0,'N','M','N','N','2015-10-10 16:27:36','N','N','Y','Y','N'
'SHORONG','Murray Vision',0,'N','L','Y','Y','2015-10-10 16:27:36','Y','Y','Y','Y','N'
'SHOROTENI','Crown Dock',0,'Y','L','Y','Y','2015-10-10 16:27:36','Y','Y','Y','Y','N'
'SHOROTENI','Hartlib Park',0,'N','M','Y','N','2015-10-10 16:27:36','N','N','Y','Y','N'
'SHOROTENI','Wescott Settlement',0,'Y','M','N','N','2015-10-10 16:27:36','N','Y','Y','Y','N'
'SHOS','Al-Farabi Colony',0,'N','M','Y','N','2015-10-10 16:27:36','Y','Y','Y','Y','N'
'SHOS','Fairbairn Hangar',0,'Y','M','N','N','2015-10-10 16:27:36','N','Y','Y','Y','N'
'SHOSAK','Afanasyev Orbital',0,'Y','L','Y','Y','2015-10-10 16:27:36','Y','Y','Y','Y','N'
'SHOSAK','Jernigan City',0,'Y','M','Y','N','2015-10-10 16:27:36','Y','Y','Y','N','N'
'SHOSAK','Tarelkin Platform',0,'N','M','N','N','2015-10-10 16:27:36','Y','N','Y','Y','N'
'SHOSHA','De Sousa Legacy',0,'?','?','Y','?','2016-01-06 18:08:01','?','?','?','?','?'
'SHOSHA','Wigura Orbital',308,'N','L','Y','Y','2015-06-21 23:19:14','Y','Y','Y','Y','N'
'SHOSHONEAN','Baffin Point',0,'N','M','Y','N','2015-10-10 16:27:36','N','N','Y','Y','N'
'SHOSHONEAN','Judson Survey',0,'N','M','Y','N','2015-10-10 16:27:36','Y','N','Y','Y','N'
'SHOSINI','Kludze Enterprise',1642,'N','M','Y','N','2015-09-30 03:02:28','N','N','Y','Y','N'
'SHOTEL','Bharadwaj Stop',0,'N','M','Y','N','2015-10-10 16:27:36','N','N','Y','Y','N'
'SHOTEL','Nomen Colony',0,'N','M','Y','N','2015-10-10 16:27:36','Y','N','Y','Y','N'
'SHOTEP','Butcher Orbital',0,'N','M','Y','N','2015-06-21 23:04:33','N','N','Y','Y','N'
'SHOTEP','Walters Refinery',0,'Y','M','Y','N','2015-06-21 23:04:33','Y','Y','Y','N','N'
'SHOTTUNCHE','Brendan Depot',2544,'N','L','Y','N','2016-01-08 05:50:51','Y','Y','Y','Y','Y'
'SHOTTUNCHE','Jones Dock',2559,'Y','L','Y','Y','2015-12-27 08:47:24','Y','Y','Y','Y','N'
'SHOU','Steele Mine',0,'N','M','Y','N','2015-10-10 16:27:36','Y','N','Y','Y','N'
'SHOU MAO','Antonov Installation',0,'N','M','Y','N','2015-10-10 16:27:36','N','Y','Y','Y','N'
'SHOU MAO','Lozino-Lozinskiy Holdings',0,'Y','M','Y','N','2015-10-10 16:27:36','Y','Y','Y','N','N'
'SHOU WU GU','Artsutanov Estate',57,'N','L','Y','Y','2015-06-21 23:20:26','Y','Y','Y','Y','N'
'SHOU WU GU','Kahn Refinery',174,'N','M','Y','N','2015-08-11 20:13:49','N','N','Y','Y','N'
'SHOU WU GU','Reinhold''s Folly',57,'N','L','N','N','2016-01-07 08:36:48','Y','Y','Y','Y','Y'
'SHOU WU GU','Schumacher Plant',103,'Y','M','N','N','2015-08-11 20:14:11','N','Y','Y','Y','N'
'SHOU WURU','Fuca Plant',365,'Y','M','Y','N','2015-03-18 01:01:37','Y','Y','Y','N','N'
'SHOU WURU','Wood Installation',260,'Y','M','Y','N','2015-03-18 01:01:37','Y','Y','Y','N','N'
'SHOU XING','Shargin Gateway',609,'Y','L','Y','Y','2015-12-31 15:26:14','Y','Y','Y','Y','N'
'SHOUJEMAN','Binnie Orbital',116,'N','L','Y','Y','2015-12-24 03:22:40','Y','Y','Y','Y','N'
'SHOUJEMAN','Hertz Refinery',3465,'Y','M','Y','N','2015-12-24 03:27:31','N','N','Y','Y','N'
'SHOUJEMAN','Zalyotin Dock',194,'Y','M','Y','N','2015-06-29 19:51:13','Y','Y','Y','N','N'
'SHOUVUL','Brady City',230,'Y','L','Y','Y','2015-11-29 03:19:09','Y','Y','Y','Y','N'
'SHOUVUL','Dutton Enterprise',603,'N','M','Y','N','2015-11-29 03:19:44','N','N','N','Y','N'
'SHOUVUL','Nicollier Port',632,'N','M','Y','N','2015-11-29 03:20:42','N','Y','Y','Y','N'
'SHU BABASSI','Matthews Mines',0,'N','M','Y','N','2015-10-10 16:27:37','N','N','Y','Y','N'
'SHU BABASSI','Schoening Base',0,'?','L','?','N','2016-01-02 08:24:08','Y','?','?','?','Y'
'SHU JINGA','Boltzmann Base',0,'N','M','Y','N','2015-10-10 16:27:37','Y','N','Y','Y','N'
'SHU RONG','Gaffney Orbital',97,'N','M','Y','N','2015-04-12 12:52:17','Y','N','Y','Y','N'
'SHU RONG','Laue Dock',30,'N','M','N','N','2015-07-05 16:33:47','Y','N','Y','Y','N'
'SHU RONG','Manarov City',52,'N','L','Y','Y','2015-04-12 14:47:24','Y','Y','Y','Y','N'
'SHU RONG','Meucci Port',5,'N','M','Y','N','2015-04-12 12:43:27','Y','N','Y','Y','N'
'SHU RONG','Onufriyenko Terminal',9,'N','L','Y','Y','2015-04-12 12:45:03','Y','Y','Y','Y','N'
'SHU RONG','Surayev Port',16,'N','L','Y','Y','2015-04-12 12:47:06','Y','Y','Y','Y','N'
'SHU RONG','Thuot Port',96,'N','M','Y','N','2015-04-12 12:54:11','N','N','Y','Y','N'
'SHUI','Isaev''s Pride',0,'N','M','Y','N','2015-10-10 16:27:37','N','N','Y','Y','N'
'SHUI','Sudworth Survey',0,'N','M','Y','N','2015-10-10 16:27:37','N','Y','Y','Y','N'
'SHUILELA','Hughes-Fulford Gateway',4996,'Y','L','Y','Y','2015-06-26 23:11:07','Y','Y','Y','Y','N'
'SHUILELA','Midgeley Enterprise',4829,'N','M','N','N','2015-06-26 23:11:48','N','N','Y','Y','N'
'SHUILELA','Ricardo Gateway',4943,'N','M','Y','N','2015-06-26 23:11:24','Y','Y','Y','Y','N'
'SHUITABRAKI','Naubakht Platform',0,'N','M','Y','N','2015-10-10 16:27:37','Y','N','Y','Y','N'
'SHUITABRAKI','Wolszczan Survey',0,'N','M','Y','N','2015-10-10 16:27:37','Y','N','Y','Y','N'
'SHUN CEHT','Starzl Installation',0,'Y','M','Y','N','2015-10-10 16:27:37','Y','Y','Y','N','N'
'SHUNA','Hedin Survey',177,'N','M','Y','N','2015-12-11 17:39:53','Y','N','Y','Y','N'
'SI LANGUL','Pickering City',589,'N','M','Y','N','2015-12-02 14:44:42','N','N','Y','N','N'
'SI LANGUL','Whittle Dock',316,'N','L','Y','Y','2015-12-02 14:45:14','Y','Y','Y','Y','N'
'SI LAO','Hill Terminal',0,'N','M','Y','N','2015-10-10 16:27:37','N','Y','Y','Y','N'
'SI LISU','Chu Settlement',0,'Y','M','Y','N','2015-10-10 16:27:37','N','N','Y','Y','N'
'SI LISU','Thorne Settlement',0,'Y','M','Y','N','2015-10-10 16:27:37','Y','Y','Y','Y','N'
'SIAROJU','Wright Works',3483,'Y','M','Y','N','2015-10-10 16:27:37','Y','N','Y','Y','N'
'SIARONIA','Kidd Depot',474,'N','M','Y','N','2015-11-28 20:36:12','N','N','Y','Y','N'
'SIARONIA','Langley Camp',380,'N','M','Y','N','2015-11-28 20:35:46','Y','N','Y','Y','N'
'SIBI','Anderson Platform',620,'Y','L','Y','Y','2015-12-10 18:53:50','Y','Y','Y','Y','N'
'SIBI','Kandel Horizons',0,'Y','M','Y','N','2015-10-10 16:27:37','N','Y','Y','Y','N'
'SIBI','Parry Settlement',0,'Y','M','Y','N','2015-10-10 16:27:37','N','N','Y','Y','N'
'SIBIA','Oefelein Port',130,'Y','M','Y','N','2015-10-04 08:18:05','Y','Y','Y','N','N'
'SIBIA','Yang Platform',39,'N','M','Y','N','2015-10-04 08:17:55','Y','N','Y','Y','N'
'SIBIANOE','Bauschinger Gateway',1284,'N','M','Y','N','2015-10-13 23:11:05','N','N','Y','Y','N'
'SIBIANOE','Impey Ring',15,'N','L','Y','Y','2015-10-13 23:03:10','Y','Y','Y','Y','N'
'SIBIL','Salpeter Vision',952,'N','M','Y','N','2015-06-21 23:17:38','N','N','Y','Y','N'
'SIBIL','Very Station',1279,'N','M','Y','N','2015-06-21 23:17:38','N','N','Y','Y','N'
'SIBILJA','Beaufoy Prospect',4558,'N','L','N','N','2016-01-05 10:20:45','Y','Y','Y','N','Y'
'SIBILJA','Freas Dock',114,'N','L','Y','Y','2015-09-29 22:43:10','Y','Y','Y','Y','N'
'SIBILJA','Hay Orbital',211,'N','L','Y','Y','2015-09-29 22:43:25','Y','Y','Y','Y','N'
'SIBILJA','Palitzsch Port',6700,'N','M','Y','N','2015-09-29 22:42:56','Y','Y','Y','N','N'
'SIBILJADA','Nicollet Colony',0,'Y','M','Y','N','2015-10-10 16:27:37','Y','Y','Y','N','N'
'SIBIO','D''Arrest Orbital',0,'N','L','Y','Y','2015-10-10 16:27:37','Y','Y','Y','Y','N'
'SIBISIUS','Bethke Port',1421,'N','M','Y','N','2015-06-21 23:29:26','Y','N','Y','Y','N'
'SIBITIA','Zholobov Platform',0,'Y','M','Y','N','2015-10-10 16:27:37','Y','Y','Y','N','N'
'SIBITICA','Bass City',1086,'N','M','Y','N','2016-01-05 09:04:41','N','N','Y','N','N'
'SIBITICA','Harrison Colony',35114,'Y','M','N','N','2016-01-05 09:04:59','Y','Y','Y','Y','N'
'SIBITICA','Webb Orbital',830,'Y','L','Y','Y','2016-01-05 09:09:53','Y','Y','Y','Y','N'
'SIBITO','Creamer Orbital',255,'N','L','Y','Y','2015-04-03 23:18:21','Y','Y','Y','Y','N'
'SIBITO','Ferguson Dock',478,'Y','M','Y','N','2015-10-10 16:27:38','Y','Y','Y','N','N'
'SIBITO','Hertz Orbital',360,'N','M','Y','N','2015-10-10 16:27:38','Y','Y','Y','Y','N'
'SICULOTTII','Oren''s Progress',316,'N','M','Y','N','2015-06-14 02:02:44','N','N','Y','N','N'
'SICUNCHEIM','Draper Market',116,'Y','L','Y','Y','2015-11-20 18:28:44','Y','Y','Y','Y','N'
'SICUNCHEIM','Mille Installation',0,'?','L','Y','N','2015-12-26 12:23:23','Y','?','?','?','?'
'SICUSHA','Bulmer Point',150,'N','M','Y','N','2015-06-02 02:16:25','N','N','Y','Y','N'
'SICUSHA','Mcquay Installation',50,'N','M','Y','N','2015-06-02 02:10:34','Y','Y','Y','Y','N'
'SIDDHA','Aaronson City',1541,'N','M','Y','N','2016-01-11 21:12:17','Y','Y','Y','Y','N'
'SIDDHA','Blaauw Orbital',38,'N','L','Y','Y','2015-05-29 14:54:03','Y','Y','Y','Y','N'
'SIDDHA','Gaensler Prospect',22,'N','L','Y','N','2016-01-07 22:36:53','Y','Y','Y','Y','Y'
'SIDDHA','Gunter Station',66,'Y','M','Y','N','2015-10-10 16:27:38','Y','Y','Y','Y','N'
'SIDDHA','Langley Dock',1699,'Y','M','Y','N','2015-10-10 16:27:38','Y','Y','Y','N','N'
'SIDDHA','Ludwig Struve Hub',22,'Y','L','Y','Y','2015-10-10 16:27:38','Y','Y','Y','Y','N'
'SIDDHA','Meuron Station',26,'N','L','Y','Y','2015-05-29 09:01:43','Y','Y','Y','Y','N'
'SIDDHA','Otomo Market',143,'N','L','Y','Y','2015-05-11 20:50:13','Y','Y','Y','Y','N'
'SIDDHA','Siddha Port',38,'N','M','Y','N','2015-10-10 16:27:38','Y','Y','Y','Y','N'
'SIDDHA','Wallerstein Terminal',1686,'N','M','Y','N','2015-06-21 23:13:45','Y','Y','Y','N','N'
'SIDDHA','Wyndham Landing',26,'N','L','Y','N','2016-01-07 22:39:15','Y','Y','Y','Y','Y'
'SIDDHAS','Bauman Mines',208,'Y','M','Y','N','2015-10-10 16:27:38','N','N','Y','Y','N'
'SIDDHAS','Hickman''s Claim',282,'N','M','N','N','2015-06-15 13:43:44','Y','N','Y','Y','N'
'SIDDI DI','Mustelin Mine',0,'N','M','Y','N','2015-10-10 16:27:38','N','N','Y','Y','N'
'SIDDION','Great Terminal',887,'N','L','Y','Y','2015-07-23 13:49:21','Y','Y','Y','Y','N'
'SIEGANGA','Bolkow Landing',569,'N','M','N','N','2015-10-10 16:27:38','N','Y','Y','Y','N'
'SIEGANGA','Gunter Dock',368,'N','L','Y','Y','2015-04-03 21:28:52','Y','Y','Y','Y','N'
'SIEGANGA','Ziegler Terminal',715,'N','M','Y','N','2015-04-03 21:28:52','Y','Y','Y','Y','N'
'SIEGFRIES','Keyes Point',0,'N','M','Y','N','2015-10-10 16:27:38','N','N','Y','Y','N'
'SIEGFRIES','Nachtigal Legacy',0,'N','M','Y','N','2015-10-10 16:27:38','N','Y','Y','Y','N'
'SIENI','Malcolm Point',0,'N','M','Y','N','2015-10-10 16:27:38','N','N','Y','Y','N'
'SIENSES','Hackworth Mine',0,'N','M','Y','N','2015-10-10 16:27:38','Y','N','Y','Y','N'
'SIETAE','Haack Orbital',36,'N','L','Y','Y','2015-07-12 23:04:53','Y','Y','Y','Y','N'
'SIETAE','Lassell Dock',182,'N','M','Y','N','2015-10-10 16:27:38','Y','Y','Y','N','N'
'SIETAE','Nahavandi City',24,'N','L','Y','Y','2015-07-12 23:09:02','Y','Y','Y','Y','N'
'SIETAE','Nakamura Orbital',110,'N','L','Y','Y','2015-07-13 00:04:24','Y','Y','Y','Y','N'
'SIETAE','Shklovsky Vision',43,'N','M','N','N','2015-10-10 16:27:38','N','Y','Y','Y','N'
'SIETAE','Smirnova Orbital',73,'N','M','Y','N','2015-07-12 23:49:07','N','N','Y','Y','N'
'SIETAE','Ulloa Hub',58,'N','M','Y','N','2015-07-12 23:57:59','N','Y','Y','Y','N'
'SIETYNAS','Redi Base',0,'N','M','Y','N','2015-10-10 16:27:38','Y','N','Y','Y','N'
'SIF','Biruni Ring',1215,'N','M','Y','N','2015-10-10 16:27:38','Y','Y','Y','Y','N'
'SIF','Darwin Colony',1458,'N','M','N','N','2015-10-10 16:27:38','N','Y','Y','Y','N'
'SIF','Denning Station',655,'N','L','Y','Y','2015-06-09 02:32:57','Y','Y','Y','Y','N'
'SIFJAR','Abe Works',0,'?','L','Y','N','2015-12-24 15:23:02','Y','?','?','?','?'
'SIFJAR','Graham Hangar',50,'Y','M','Y','N','2015-03-17 19:52:27','Y','Y','Y','N','N'
'SIFJAR','Herschel Landing',41,'N','L','Y','Y','2015-03-13 21:48:28','Y','Y','Y','Y','N'
'SIFJAR','Isherwood Settlement',0,'?','L','Y','N','2015-12-24 01:51:10','Y','?','?','?','?'
'SIFJAR','Mobius Platform',41,'N','M','N','N','2015-09-27 13:12:58','N','Y','Y','Y','N'
'SIGMA ANDROMEDAE','Carleson City',0,'N','M','Y','N','2015-10-10 16:27:38','N','N','Y','Y','N'
'SIGMA BOOTIS','Chaudhary City',13986,'N','L','Y','Y','2016-01-04 16:46:35','Y','Y','Y','Y','N'
'SIGMA BOOTIS','Collins Gateway',13635,'Y','L','Y','Y','2015-10-10 16:27:38','Y','Y','Y','Y','N'
'SIGMA BOOTIS','Onufriyenko Hub',14204,'Y','L','Y','Y','2016-01-04 16:48:18','Y','Y','Y','Y','N'
'SIGMA BOOTIS','Vetulani City',13042,'N','L','Y','Y','2016-01-04 16:48:02','Y','Y','Y','Y','N'
'SIGMA GEMINORUM','Fulton City',813,'N','L','Y','Y','2015-06-30 01:39:18','Y','Y','Y','Y','N'
'SIGMA HYDRI','Asire Orbital',2657,'N','M','N','N','2015-10-10 16:27:39','N','Y','Y','Y','N'
'SIGMA HYDRI','Bunch Terminal',3326,'N','M','Y','N','2016-01-04 22:50:21','Y','Y','Y','N','N'
'SIGMA HYDRI','Damnclown''s Funland',1303,'N','L','Y','Y','2015-06-11 11:36:18','Y','Y','Y','Y','N'
'SIGMA PEGASI','Betancourt Ring',363,'N','L','Y','Y','2015-08-30 15:07:39','Y','Y','Y','Y','N'
'SIGMA PEGASI','Blackman City',654,'N','M','Y','N','2015-08-30 15:06:05','N','N','Y','N','N'
'SIGMA PEGASI','Cadamosto Market',942,'Y','L','Y','Y','2015-08-30 15:05:37','Y','Y','Y','Y','N'
'SIGMA PEGASI','Harris Port',534,'N','M','Y','N','2015-08-30 15:06:29','N','N','Y','Y','N'
'SIGMA PEGASI','Hogan Enterprise',167,'Y','L','Y','Y','2015-08-30 15:10:11','Y','Y','Y','Y','N'
'SIGMA PEGASI','Hume Orbital',211,'Y','M','Y','N','2015-10-10 16:27:39','N','Y','Y','Y','N'
'SIGMA PEGASI','Swanwick Hub',296,'N','L','Y','Y','2015-08-30 15:08:54','Y','Y','Y','Y','N'
'SIGMA PEGASI','Zetford Orbital',2758,'N','M','Y','N','2015-08-30 15:04:55','N','N','N','Y','N'
'SIGMA SCULPTORIS','Faye Dock',0,'N','M','N','N','2015-10-10 16:27:39','Y','N','Y','Y','N'
'SIGMA SCULPTORIS','Sitterly Hub',0,'N','M','Y','N','2015-10-10 16:27:39','Y','N','Y','Y','N'
'SIGMA SERPENTIS','Sinclair''s Claim',2054,'N','M','Y','N','2015-04-03 21:28:52','Y','N','Y','Y','N'
'SIGMA-2 GRUIS','Florine Settlement',0,'N','M','Y','N','2015-10-10 16:27:39','Y','N','Y','Y','N'
'SIGMA-2 URSAE MAJORIS','Artin Dock',22237,'N','L','Y','Y','2015-10-10 16:27:39','Y','Y','Y','Y','N'
'SIGMA-2 URSAE MAJORIS','Brust Ring',8897,'N','M','Y','N','2015-06-21 23:10:52','N','N','Y','N','N'
'SIGMA-2 URSAE MAJORIS','Fermat Gateway',8889,'N','M','Y','N','2015-10-24 10:42:09','N','N','Y','N','N'
'SIGRU','Faraday Terminal',19,'N','M','Y','N','2015-04-18 06:30:49','N','N','Y','Y','N'
'SIGRU','Hartsfield Landing',24,'N','M','Y','N','2015-04-18 06:31:04','N','N','Y','Y','N'
'SIGRU','Hernandez Gateway',10,'Y','L','Y','Y','2015-04-18 06:30:29','Y','Y','Y','Y','N'
'SIGUE','Ptack Dock',0,'N','M','Y','N','2015-10-10 16:27:39','N','N','Y','Y','N'
'SIGUE','Smyth Landing',0,'N','M','Y','N','2015-10-10 16:27:39','Y','N','Y','Y','N'
'SIGUR','Vetulani Terminal',1693,'Y','L','Y','Y','2015-10-14 10:16:18','Y','Y','Y','Y','N'
'SIGURD','Chaffee Camp',2547,'N','M','Y','N','2015-03-13 21:48:28','Y','N','Y','Y','N'
'SIGYNNAE','Effinger Mines',0,'Y','M','Y','N','2015-10-10 16:27:39','Y','Y','Y','Y','N'
'SIGYNNARSU','Henricks Platform',0,'N','M','Y','N','2015-10-10 16:27:39','Y','N','Y','Y','N'
'SIKARICI','Favier Penal Colony',1114,'N','L','Y','N','2015-12-31 02:09:20','Y','Y','Y','Y','?'
'SIKARICI','Haldeman II Settlement',128,'N','M','Y','N','2015-05-18 05:18:21','N','N','Y','Y','N'
'SIKARICI','Manning Port',175,'Y','M','Y','N','2015-05-25 15:10:52','Y','Y','Y','N','N'
'SIKARICI','Yegorov''s Folly',237,'N','L','Y','N','2015-12-31 01:46:31','Y','Y','Y','Y','?'
'SIKI','Kent''s Inheritance',0,'?','L','?','N','2016-01-13 19:32:00','Y','?','?','?','Y'
'SIKI','Lee Vision',264,'N','M','Y','N','2015-04-19 17:23:25','N','N','Y','Y','N'
'SIKIANI','Kurtz Horizons',0,'N','L','Y','Y','2015-10-10 16:27:39','Y','Y','Y','Y','N'
'SIKIANS','Rondon Landing',63,'N','L','Y','N','2016-01-01 07:46:18','Y','Y','Y','Y','Y'
'SIKIANS','Zetford Hub',63,'Y','M','Y','N','2015-07-30 10:02:50','Y','Y','Y','N','N'
'SIKITOQ','Oluwafemi Horizons',0,'N','L','Y','Y','2015-10-10 16:27:39','Y','Y','Y','Y','N'
'SIKITOQ','Yang Vision',0,'N','M','Y','N','2015-10-10 16:27:39','Y','Y','Y','Y','N'
'SIKKAI','Chadwick Orbital',0,'N','M','Y','N','2015-10-10 16:27:39','Y','N','Y','Y','N'
'SIKKAI','Stechkin Gateway',0,'N','M','Y','N','2015-10-10 16:27:39','Y','Y','Y','Y','N'
'SIKKAI','Sugano Hub',0,'N','L','Y','Y','2015-10-10 16:27:39','Y','Y','Y','Y','N'
'SIKSHMI','Kuiper''s Claim',0,'N','M','Y','N','2015-10-10 16:27:39','N','N','Y','Y','N'
'SIKSIKABE','Potrykus Gateway',0,'Y','L','Y','Y','2015-10-10 16:27:39','Y','Y','Y','Y','N'
'SIKSIKAS','Baily Terminal',130,'N','L','Y','Y','2015-08-26 14:50:07','Y','Y','Y','Y','N'
'SIKSIKAS','Derekas Enterprise',0,'?','?','Y','?','2016-01-07 12:06:03','?','?','?','?','?'
'SIKSIKAS','Wilson Dock',84,'N','L','Y','Y','2015-08-26 14:49:57','Y','Y','Y','Y','N'
'SILINJA','Messerschmid Landing',1330,'N','M','Y','N','2015-06-21 23:28:14','N','N','Y','N','N'
'SILINJA','Needham Horizons',836,'N','M','Y','N','2015-06-21 23:28:14','Y','Y','Y','Y','N'
'SILINQANG','Addams Mines',371,'N','M','Y','N','2015-06-09 09:32:25','N','N','Y','Y','N'
'SILINQANG','Gutierrez Vision',509,'Y','M','N','N','2015-06-09 09:33:26','Y','Y','Y','Y','N'
'SILINTAE','Janes Settlement',0,'N','M','Y','N','2015-10-10 16:27:39','N','N','Y','Y','N'
'SILINTAE','Lorrah Dock',0,'Y','L','Y','Y','2015-10-10 16:27:39','Y','Y','Y','Y','N'
'SILIWUARISU','Gould Survey',0,'Y','M','Y','N','2015-10-10 16:27:39','Y','Y','Y','N','N'
'SILIWUARISU','Mooz Platform',0,'N','M','Y','N','2015-10-10 16:27:39','N','Y','Y','Y','N'
'SILURINMUTI','Vyssotsky Stop',0,'N','M','Y','N','2015-10-10 16:27:40','N','N','Y','Y','N'
'SILURION','Carstensz Port',2209,'N','M','Y','N','2015-05-11 21:55:23','N','N','Y','N','N'
'SILUROR','Abel Terminal',76,'Y','L','Y','Y','2015-04-08 02:00:23','Y','Y','Y','Y','N'
'SILUROR','Baxter Port',336,'Y','M','Y','N','2015-09-03 16:27:07','Y','Y','Y','N','N'
'SILUROR','Burstein Terminal',2616,'N','M','Y','N','2015-08-14 10:06:01','N','N','Y','N','N'
'SILUROR','Darlton''s Claim',76,'N','L','Y','N','2016-01-09 10:23:15','Y','Y','Y','Y','Y'
'SILUROR','Hiroyuki City',2592,'Y','M','Y','N','2015-08-22 19:49:57','Y','Y','Y','N','N'
'SILUROR','Knight Hub',110,'Y','L','Y','Y','2015-06-21 23:29:20','Y','Y','Y','Y','N'
'SILUROR','Popov Hub',92,'N','M','Y','N','2015-08-14 00:28:15','N','N','Y','Y','N'
'SILUROR','Reed Station',62,'Y','L','Y','Y','2015-06-21 23:29:21','Y','Y','Y','Y','N'
'SILURUBA','Stevens Dock',915,'Y','L','Y','Y','2015-12-18 22:57:08','Y','Y','Y','Y','N'
'SILVAIT','Penzias Terminal',0,'N','M','Y','N','2015-10-10 16:27:40','Y','N','Y','Y','N'
'SILVANDUMAL','Stephenson Landing',0,'N','M','Y','N','2015-10-10 16:27:40','N','N','Y','Y','N'
'SILVANDZA','Ramanujan Station',0,'N','M','Y','N','2015-10-10 16:27:40','N','N','Y','Y','N'
'SILVANDZA','Shonin Enterprise',1074,'N','L','Y','Y','2015-10-14 09:13:15','Y','Y','Y','Y','N'
'SILVANE','Cartmill Vision',0,'N','M','Y','N','2015-10-10 16:27:40','N','N','Y','N','N'
'SILVANITOU','Buffett Platform',3737,'N','M','Y','N','2015-10-10 16:27:40','Y','Y','Y','N','N'
'SILVANITOU','Solovyev Station',3732,'N','M','Y','N','2015-06-21 23:24:12','N','N','Y','Y','N'
'SILVANTZIN','Hewish Colony',0,'N','M','Y','N','2015-10-10 16:27:40','N','N','Y','Y','N'
'SILVANTZIN','Leclerc Base',1257,'N','M','Y','N','2015-10-10 16:27:40','N','N','Y','Y','N'
'SIMARASIR','Cabot Observatory',3517,'N','L','?','N','2015-12-23 23:19:11','Y','Y','Y','Y','?'
'SIMARASIR','Dutton Base',640,'N','M','Y','N','2015-09-12 09:57:54','Y','N','Y','Y','N'
'SIMARASIR','Hawking Point',0,'N','M','Y','N','2015-10-10 16:27:40','N','N','Y','Y','N'
'SIMASA','Harvey-Smith Platform',0,'N','M','N','N','2015-10-10 16:27:40','N','N','Y','Y','N'
'SIMASA','Schroter Landing',0,'N','M','Y','N','2015-10-10 16:27:40','N','Y','Y','Y','N'
'SIMTE','Danvers Station',189,'N','M','Y','N','2015-06-22 02:04:32','Y','Y','Y','Y','N'
'SIMTE','Kummer Landing',0,'N','M','Y','N','2015-10-10 16:27:40','N','N','Y','Y','N'
'SIMYR','Forward Enterprise',30,'N','M','Y','N','2015-09-26 10:29:40','N','Y','Y','Y','N'
'SIMYR','McArthur Landing',0,'?','L','Y','N','2016-01-02 13:38:19','Y','?','?','?','Y'
'SIMYR','Rothman Terminal',54,'N','M','Y','N','2015-12-09 02:33:09','N','Y','Y','Y','N'
'SIMYR','Windt Hub',17,'N','L','Y','Y','2015-12-09 02:33:34','Y','Y','Y','Y','N'
'SINANN','Jones Point',1672,'N','M','Y','N','2015-10-10 16:27:40','Y','Y','Y','N','N'
'SINANN','Phillips Arena',1672,'N','M','Y','N','2015-10-10 16:27:40','Y','Y','Y','Y','N'
'SINANN','Spassky Base',1195,'N','L','Y','N','2016-01-13 18:38:38','Y','Y','Y','Y','Y'
'SINGA','Leydenfrost Landing',0,'N','M','Y','N','2015-10-10 16:27:40','Y','N','Y','Y','N'
'SINGARLI','Abbot Port',959,'N','L','Y','Y','2015-09-16 05:06:10','Y','Y','Y','Y','N'
'SINGARLI','Battani Gateway',1634,'N','M','Y','N','2015-09-27 13:15:42','N','N','Y','Y','N'
'SINGARLI','Molyneux City',1194,'N','M','Y','N','2015-09-16 04:50:02','Y','Y','Y','Y','N'
'SINGARLI','Selberg Terminal',0,'?','L','Y','N','2015-12-26 17:41:13','Y','?','?','?','?'
'SINGHAINAU','Perlmutter Point',0,'N','M','Y','N','2015-10-10 16:27:40','Y','N','Y','Y','N'
